PostDate,TweetText
2019-03-11, @realDonaldTrump call Pelosi/Schumer bluff. Declas will be worse for them than feebly attempting impeachment which would then  appear totally vindictive on the part of Dems to 2020 voters. Bring on the heat Mr.President.
2019-03-11, U & millions of others persecute him because of his wealth. U seem to think U deserve what he has without working for it. U'r a Socialist looking to disruptive us. We knew what we were getting when we put Trump in Office. He's committed no crimes against the American ppl at all.
2019-03-11, Pelosi knows what she's doing and that's not playing imto the GOP narrative. When the facts come out and Trump is cornered she will be right there to serve him just as she always does. Nancy plays chess and she is giving away pawns because she is The Queen. PelosiIsPacking
2019-03-11, Actually 95% or so of my family is black Indian and about 60% of my friends are black. We actually talked about this and think it's ridiculous that liberals think blacks are too helpless to get IDs. All my black friends have one? How about your one black friend? Do they have an
2019-03-11, ID? Have you talked to any black people about how hard it's been for them to get an ID? Or have you just made assumptions?
2019-03-11, I heard that trump gets a hole in one on every hole! He's never missed!  He tells everyone he is the greatest golfer that ever lived. msnbc hardball today! He has the trophies to prove it! And plaques!
2019-03-11, Show your opposition to @SpeakerPelosi unwillingness to hold  @realDonaldTrump accountable for his crimes against the Constitution &  people of the US by donating to her opponent @ShahidForChange  who is running against Pelosi in 2020 https://shahidforchange.us/donate.html ImpeachTrumpNow
2019-03-11, Important to note that the NATO Secretary General has been full of praise for @realDonaldTrump pressure on US allies to spend more on Defence. And NATO Defence spending is up by $100 billion since Trump took office.Quote TweetWashington Examiner@dcexaminer · Mar 11 2019The leader of NATO is coming to address a joint session of Congress invited specifically by @SpeakerPelosi.@realdonaldtrump has been highly critical of NATO focusing on member nations failing to pay their fair share into the alliance.https://washex.am/2ERIZCM
2019-03-11, Will you move to protect the American people or will you cave into the aviation industry lobby? Which side are you on?  @SenSchumer @SenGillibrand @lucymcbath @SpeakerPelosi @realDonaldTrump @SecElaineChao @SenWarrenQuote TweetTWU@transportworker · Mar 11 2019@AOC @BetoORourke@JoeBiden @KamalaHarris@SenAmyKlobuchar @SenGillibrandWill you join @SenFeinstein?https://reuters.com/article/us-ethiopia-airplane-boeing-senator-idUSKBN1QS2QJ 
2019-03-11, I think it is time for America to realize that @realDonaldTrump surrounds himself with the worst of the worst.@TuckerCarlson (pedophile defender)Jeffery Epstein (child rapist)Li Yang (sex trafficker)Robert Kraft ( purchaser of sex slaves).FireTuckerCarlson
2019-03-11, I read legit there is sex trafficking
2019-03-11, I don't think this qualifies as a "take" since it's not even a clear thought. Stop sowing division and be a better American Kim!
2019-03-11, You're missing a crucial point here. *Bipartisan* -- Impeachment will never pass the current Senate.
2019-03-11, You're right. I did miss that. I've also since read other opinions that she's simply not showing all the cards in her hand. I panicked. I'm exhausted.
2019-03-11, Kexu Lan: Thank you everybody we will keep fighting! Make my family whole again! @JayInslee @PattyMurray @SenatorCantwell @RepAdamSmith @amcauce President Trump @realDonaldTrump we need your help!
2019-03-11, How many schools and homes could you build with the border wall money?? Maybe fix Flint's water? Get Puerto Rico back on track? Of all the ways to critique Hamas this is absurd
2019-03-11, Since throwing cheese on babies has become a thing...
2019-03-11, I can get on board with this one! Throw a slice of cheese on @realDonaldTrump :P upload it.. best one gets a starbucks gift card for 2.88...lol
2019-03-11, also sparks nasty infighting among the GOP nominees that results in the establishment of the 11th Commandment (Thou Shalt Not Speak Ill of Another Republican) after a group of black Republicans try to hold Reagan accountable.
2019-03-11, Clearly @realDonaldTrump has shredded this GOP rule! I'm old enough to remember the 2016 Republican primaries. Who knows maybe even @marcorubio and @tedcruz or the family of JohnMcCain remember how Trump insulted and eviscerated his fellow Republicans?!
2019-03-12, Andrew and his brother Chris - a @CNN fake news hack - both have room temperature IQ's. Embarrassing!
2019-03-12, You know what's embarrassing? This.
2019-03-12, Maga going bye-bye with his family. Can't wait.
2019-03-12, He's great at implicating himself.
2019-03-12, Let's put an END to PRESIDENTIAL HARASSMENT!!(Just as soon as we get a REAL PRESIDENT!)
2019-03-12, From tweeting FakeNews to calling media the "enemy of the people" @realDonaldTrump has created a hostile environment for the press. Just last month a man wearing a MAGA hat attacked a BBC reporter at a Trump rally in El Paso TX. 1/2
2019-03-12, And before that Jamal Khashoggi a journalist in Saudi Arabia for WaPo was murdered and dismembered and Trump believed MbS when he said he knew nothing abt it.  Trump always sides with the bad guy(s).
2019-03-12, These planes think they're smart what with all their technology!Fast things confuse me! I want an apology!Buildings I get. Old and Slow has its charms!I don't even update the fire alarms!
2019-03-12, The New York Attorney General is going to do what should have been done decades ago - make trump accountable to the same laws the rest of us have to follow. Justice might be slow but it is still sweet.
2019-03-12, Nervous? You sound like you are nervous  bbbbaaahhhhh!
2019-03-12, You're a man child. The idea that someone is holding you accountable for your actions is really hard for you to take. Oh well you are being required to deal with the consequences of your actions. You aren't above the law. Accountability isn't the same as presidential harassment.
2019-03-12, So I wondered who's heading the FAA during this whole 737 question. Answer: Three people who are all "acting."https://faa.gov/about/key_officials/ 
2019-03-12, No one. No one's in charge. Based on a convo between  @BoeingCEO @realDonaldTrump - hopefully both will be held strongly accountable- add this to the now very long list of crimes that will ultimately destroy all of trump's assets and those of his family. NotSoonEnough
2019-03-12, Please be quiet! You have zero clue what you are talking about. But hey I get it there are too many investigations on your guy to keep up
2019-03-12, Do you think that one day @realDonaldTrump and his Administration will be seen as another RichardNixon Watergate?MAGA RESIST TrumpPlease vote & RT to spread poll Yes!77.9%No!18.7%Unsure / Maybe2.9%No opinion / See results0.4%961 votes·Final results
2019-03-12, Being labeled watergate is kind for this dumpster fire
2019-03-12, Just waiting for the evidence that your pappy paid for your college entrance and degree... along your payments to get your goofball sons through.
2019-03-12, He's great at wasting Tax payers $$$.
2019-03-12, I especially liked that you put in the good things that happened to those who stand by him. Made me tear upbecause I had just told my son that touching Gods anointed carries a curse but those who stand up for himthey will be rewarded & blessed.
2019-03-12, Police your own party. Pitiful group of corruption.
2019-03-12, FLORIDA IS CLOSED! DON'T COME HERE!!
2019-03-12, Trojan horse!
2019-03-12, Let's be clear....if you overstate assets to obtain loans and understate assets to obtain lower property taxes...you shouldn't be shocked when you get prosecuted for fraud.   DB should also be reviewing the loans for fraudulent submission and consider recalling.
2019-03-12, Far worse than Watergate!
2019-03-12, This is terrible on our vehicles. Find another solution please
2019-03-12, They don't like the other solutions because it doesn't make their donors richer.
2019-03-12, hahahahahahaha - you guys and all your whining - "witch hunt" and "fishing expedition" and "investigations in search of a crime" are the top three phrases found in the "I'M SO EFFING GUILTY" chapter of the Big Book of Excuses. Good luck though.
2019-03-12, Aww bless your heart.
2019-03-12, Understand the difference between federal courts and state attorney generals and then maybe we will take you seriously.
2019-03-12, Where is Jacob? I miss him
2019-03-12, Why Kim Jong Un might not want the riches @realDonaldTrump is promising. North Korea sees foreign businesses as the carrier of a highly contagious germ that could infect workers  says @andreilankov. Nice story by @JonHerskovitz  https://bloomberg.com/news/articles/2019-03-12/trump-wants-kim-to-get-rich-but-that-might-cost-him-much-more  via @bpoliticsWhy Kim Jong Un Might Not Want the Riches Trump Is PromisingPresident Donald Trump has spent a lot of time trying to convince Kim Jong Un that great wealth awaits if he gives up his nuclear weapons and opens North Korea's economy. Yet that carries big risks...bloomberg.com
2019-03-12, Who the hell asked for your opinion? From a prison cell you're not going to know the difference
2019-03-12, Keep trying Ronna. Your panic is noted.
2019-03-12, Where can I sign up for this Presidential Harassers group? Is it like Glee? Does it cost anything? Where's the HQ and do they have cake? I need answers man.
2019-03-12, Come with me: We've got the coolest uniforms & shoot sparks from our asses.Quote TweetSaucy Stacey@DrSCubed · Mar 12 2019Replying to @realDonaldTrumpLt. Gen. Saucy of the 7th PRESIDENTIAL HARASSERS Squadron SpaceForce reporting for duty CadetBoneSpurs!GIF
2019-03-12, New York State and its Governor Andrew Cuomo are now proud members of the group of PRESIDENTIAL HARASSERS. No wonder people are fleeing the State in record numbers. The Witch Hunt continues!
2019-03-12, @realDonaldTrump 1. Witch Hunt!2. Fake News!3. NO COLLUSION!4. WALL!!!5. Presidential Harrasment!!! 6. (Random easily spelled but misspelled word!)7. Crooked Hillary!!!8. Hoax!!!9. (Random racist sexist or Xenophobic statement..misspelled of course)10. Believe me!
